,动画,番剧,国创,音乐,舞蹈,游戏,娱乐,生活,鬼畜,影视,放映厅,时尚,广告,科技,数码
2015年11月18日,223016,35926,5235,292728,39622,626882,87527,209510,32730,77840,9924,659,926,51413,14615
2015年11月19日,223186,35989,5245,293064,39689,627852,87918,209817,32755,78091,9952,663,927,51528,14677
2015年11月20日,223414,36061,5259,293450,39762,628981,88315,210213,32796,78376,9968,666,928,51659,14733
2015年11月21日,223699,36143,5267,294001,39830,630387,88835,210644,32854,78704,9994,668,931,51782,14776
2015年11月22日,224052,36214,5277,294593,39926,631895,89396,211131,32908,79084,10025,670,932,51932,14821
2015年11月23日,224294,36267,5295,294956,39991,632912,89862,211553,32942,79391,10049,676,932,52068,14853
2015年11月24日,224523,36318,5297,295328,40060,633887,90299,211946,32975,79672,10065,679,935,52217,14903
2015年11月25日,224685,36374,5316,295691,40113,634893,90746,212353,32998,79967,10088,687,937,52365,14951
2015年11月26日,224868,36432,5328,296038,40189,635911,91235,212724,33017,80228,10116,688,938,52482,14991
2015年11月27日,225090,36502,5341,296429,40265,636978,91693,213145,33057,80513,10156,689,939,52598,15041
2015年11月28日,225440,36567,5360,296966,40353,638357,92193,213628,33117,80827,10183,700,943,52730,15078
2015年11月29日,225764,36632,5373,297516,40441,639835,92775,214080,33173,81176,10218,703,944,52864,15116
2015年11月30日,225972,36686,5380,297856,40512,640930,93216,214498,33214,81458,10237,704,946,53012,15154
2015年12月01日,226170,36762,5386,298222,40557,641922,93640,214923,33242,81713,10270,709,959,53146,15205
2015年12月02日,226347,36831,5395,298579,40614,642893,94035,215287,33265,81958,10313,711,960,53259,15248
2015年12月03日,226556,36891,5405,298991,40657,643885,94503,215702,33298,82246,10345,741,960,53399,15290
2015年12月04日,226813,36965,5418,299452,40751,645045,94914,216141,33334,82573,10389,772,965,53532,15344
2015年12月05日,227171,37038,5427,300007,40826,646425,95439,216611,33399,82882,10414,813,968,53672,15380
2015年12月06日,227511,37122,5433,300575,40920,647931,95924,217123,33456,83195,10431,840,970,53807,15404
2015年12月07日,227710,37198,5441,300937,40989,648918,96383,217540,33494,83455,10461,876,976,53913,15436
2015年12月08日,227883,37262,5456,301327,41058,649894,96804,217936,33526,83725,10479,935,977,54041,15474
2015年12月09日,228074,37338,5471,301702,41128,650888,97239,218401,33558,83941,10505,988,980,54181,15514
2015年12月10日,228283,37412,5479,302081,41196,651877,97679,218824,33587,84217,10526,1026,987,54297,15549
2015年12月11日,228507,37499,5499,302499,41277,652990,98166,219266,33625,84514,10548,1076,991,54459,15609
2015年12月12日,228845,37563,5511,303045,41379,654495,98655,219710,33690,84803,10574,1120,993,54615,15644
2015年12月13日,229161,37617,5525,303603,41460,656032,99162,220192,33744,85160,10613,1173,997,54767,15693
2015年12月14日,229355,37663,5538,303984,41526,657063,99635,220599,33773,85445,10648,1227,1003,54908,15727
2015年12月15日,229531,37734,5549,304385,41601,657954,100050,221025,33813,85753,10682,1282,1008,55040,15763
2015年12月16日,229694,37797,5569,304807,41650,658972,100488,221424,33847,86036,10710,1334,1010,55168,15801
2015年12月17日,229860,37870,5582,305179,41706,660010,100900,221803,33870,86329,10719,1378,1017,55285,15836
2015年12月18日,230087,37951,5604,305632,41777,661066,101346,222248,33930,86639,10749,1412,1031,55416,15896
2015年12月19日,230386,38032,5617,306180,41868,662389,101871,222746,33981,86923,10776,1455,1034,55527,15928
2015年12月20日,230676,38126,5627,306770,41957,663770,102478,223259,34052,87234,10807,1498,1047,55664,15959
2015年12月21日,230860,38209,5635,307150,42047,664901,102922,223749,34095,87529,10839,1545,1054,55802,15990
2015年12月22日,231065,38290,5647,307515,42110,665982,103403,224252,34126,87821,10881,1603,1062,55948,16023
2015年12月23日,231262,38358,5673,307903,42206,666935,103935,224823,34157,88155,10920,1647,1069,56063,16059
2015年12月24日,231598,38450,5696,308454,42324,667941,104489,225337,34203,88521,10972,1688,1072,56179,16095
2015年12月25日,231926,38539,5717,309026,42443,669089,105030,225892,34259,88872,10992,1723,1082,56306,16138
2015年12月26日,232258,38609,5735,309645,42580,670414,105588,226444,34312,89213,11021,1763,1089,56444,16172
2015年12月27日,232589,38679,5745,310239,42649,671741,106221,226944,34368,89593,11057,1795,1091,56600,16202
2015年12月28日,232794,38758,5755,310619,42725,672692,106764,227340,34405,89913,11082,1826,1093,56755,16243
2015年12月29日,232986,38835,5762,310987,42794,673667,107278,227759,34437,90261,11166,1851,1097,56899,16282
2015年12月30日,233214,38904,5779,311385,42867,674689,107797,228284,34478,90580,11250,1901,1101,57053,16335
2015年12月31日,233552,38961,5801,311941,43012,675863,108336,228844,34538,90926,11277,1950,1106,57214,16394
2016年01月01日,233984,39030,5815,312672,43147,677433,109007,229375,34633,91273,11302,1993,1107,57377,16428
2016年01月02日,234327,39098,5829,313293,43245,678961,109651,229903,34697,91630,11335,2031,1112,57533,16450
2016年01月03日,234688,39150,5836,313868,43351,680490,110247,230396,34773,91978,11369,2075,1119,57688,16474
2016年01月04日,234887,39202,5845,314260,43424,681527,110740,230869,34807,92271,11396,2110,1124,57823,16514
2016年01月05日,235122,39261,5873,314659,43496,682543,111309,231327,34843,92611,11442,2151,1125,57979,16558
2016年01月06日,235346,39319,5941,315015,43568,683630,111842,231836,34878,92965,11483,2205,1133,58129,16617
2016年01月07日,235550,39382,5964,315412,43664,684704,112311,232326,34908,93279,11511,2249,1135,58251,16673
2016年01月08日,235794,39457,5982,315854,43755,685815,112842,232794,34941,93660,11533,2294,1138,58417,16737
2016年01月09日,236112,39516,5996,316479,43841,687305,113391,233332,34998,94027,11568,2357,1144,58591,16760
2016年01月10日,236439,39588,6003,317046,43942,688827,113973,233810,35050,94457,11604,2426,1147,58784,16788
2016年01月11日,236676,39649,6019,317468,44076,690036,114499,234244,35098,94781,11643,2476,1149,58937,16817
2016年01月12日,236911,39717,6035,317925,44157,691110,115003,234689,35136,95123,11673,2514,1153,59074,16862
2016年01月13日,237153,39783,6058,318326,44229,692216,115540,235164,35168,95477,11714,2556,1161,59252,16919
2016年01月14日,237390,39868,6082,318790,44310,693426,116134,235664,35215,95822,11742,2598,1163,59418,16962
2016年01月15日,237673,39935,6105,319298,44392,694780,116717,236181,35265,96196,11799,2634,1164,59582,17006
2016年01月16日,238022,40002,6116,319820,44476,696272,117311,236654,35332,96621,11870,2678,1166,59734,17040
2016年01月17日,238382,40058,6130,320388,44567,697829,118013,237099,35404,97019,11903,2735,1171,59885,17067
2016年01月18日,238712,40115,6141,320832,44639,699096,118544,237536,35439,97447,11934,2790,1175,60031,17117
2016年01月19日,238995,40179,6153,321297,44714,700387,119172,238032,35492,97865,12003,2833,1181,60171,17178
2016年01月20日,239281,40233,6178,321835,44786,701700,119793,238591,35540,98232,12028,2882,1184,60336,17221
2016年01月21日,239583,40289,6194,322342,44847,703151,120408,239078,35596,98627,12062,2949,1189,60502,17272
2016年01月22日,239926,40357,6216,322895,44939,704688,121077,239689,35657,99088,12115,3029,1194,60650,17332
2016年01月23日,240324,40429,6228,323560,45019,706281,121776,240268,35718,99533,12155,3100,1198,60837,17369
2016年01月24日,240680,40492,6241,324196,45084,707923,122595,240831,35777,99996,12195,3168,1205,61044,17408
2016年01月25日,240984,40566,6259,324709,45169,709438,123303,241397,35840,100434,12247,3241,1210,61203,17449
2016年01月26日,241285,40640,6281,325257,45247,711002,123999,241923,35898,100866,12285,3316,1217,61390,17501
2016年01月27日,241595,40707,6302,325840,45340,712697,124706,242495,35961,101336,12335,3391,1219,61540,17546
2016年01月28日,241939,40780,6325,326517,45427,714500,125433,243063,36032,101805,12383,3481,1224,61776,17593
2016年01月29日,242312,40867,6357,327191,45526,716292,126121,243622,36111,102269,12436,3565,1231,61954,17632
2016年01月30日,242688,40929,6381,327879,45625,718096,126883,244174,36185,102774,12495,3626,1239,62144,17661
2016年01月31日,243131,40987,6401,328590,45725,720014,127653,244790,36231,103300,12538,3679,1245,62347,17686
2016年02月01日,243532,41044,6423,329279,45812,721955,128428,245431,36328,103840,12600,3755,1249,62544,17741
2016年02月02日,243939,41106,6451,329918,45927,723851,129240,246079,36423,104314,12643,3817,1254,62720,17799
2016年02月03日,244338,41169,6480,330635,46032,725742,130039,246777,36489,104786,12693,3903,1269,62925,17852
2016年02月04日,244743,41252,6502,331315,46129,727575,130822,247497,36570,105385,12817,3969,1281,63111,17927
2016年02月05日,245174,41332,6522,332029,46222,729445,131695,248214,36647,105911,12844,4054,1284,63320,17969
2016年02月06日,245601,41432,6538,332765,46350,731307,132464,248878,36712,106409,12886,4114,1289,63505,18013
2016年02月07日,246028,41522,6551,333418,46488,732908,133175,249414,36778,106807,12915,4185,1304,63648,18051
2016年02月08日,246388,41581,6560,334062,46581,734306,133780,249858,36843,107178,12937,4242,1307,63788,18080
2016年02月09日,246724,41658,6565,334637,46656,735711,134378,250295,36893,107533,13030,4307,1312,63893,18097
2016年02月10日,247033,41727,6578,335226,46734,737272,134950,250722,36959,107952,13066,4353,1316,64016,18114
2016年02月11日,247407,41786,6588,335812,46807,738770,135676,251229,37014,108362,13096,4404,1322,64172,18134
2016年02月12日,247848,41867,6597,336481,46908,740422,136422,251779,37086,108832,13122,4493,1326,64334,18168
2016年02月13日,248330,41949,6612,337207,47036,742229,137288,252385,37162,109365,13147,4584,1329,64501,18205
2016年02月14日,248928,42048,6633,338272,47203,744165,138332,253107,37257,110033,13184,4677,1335,64706,18241
2016年02月15日,249389,42119,6655,338985,47312,746044,139175,253762,37333,110589,13231,4759,1341,64888,18292
2016年02月16日,249775,42213,6673,339745,47427,748001,139989,254369,37404,111118,13280,4836,1347,65100,18335
2016年02月17日,250232,42296,6687,340523,47553,749933,140881,255149,37501,111695,13344,4923,1351,65334,18400
2016年02月18日,250639,42370,6700,341329,47685,752025,141867,255827,37580,112286,13393,5001,1352,65567,18488
2016年02月19日,251018,42465,6729,342154,47792,754112,142710,256592,37666,112789,13448,5094,1358,65823,18550
2016年02月20日,251438,42552,6739,342886,47901,756165,143690,257286,37746,113296,13481,5150,1371,66025,18602
2016年02月21日,251895,42617,6756,343641,48020,758171,144609,257964,37838,113863,13521,5229,1377,66232,18650
2016年02月22日,252273,42693,6778,344370,48147,760075,145546,258752,37908,114427,13553,5301,1386,66448,18766
2016年02月23日,252606,42761,6796,345000,48259,761627,146358,259448,37966,114872,13588,5390,1396,66665,18843
2016年02月24日,252876,42813,6805,345543,48341,763153,147094,260057,38009,115363,13628,5467,1401,66860,18919
2016年02月25日,253132,42899,6830,346116,48433,764711,147870,260676,38064,115852,13661,5549,1402,67056,18979
2016年02月26日,253419,42967,6856,346817,48507,766284,148662,261338,38148,116302,13707,5618,1404,67252,19052
2016年02月27日,253830,43034,6875,347661,48625,768256,149516,261978,38215,116775,13740,5685,1411,67472,19105
2016年02月28日,254275,43126,6888,348425,48741,770291,150374,262662,38289,117214,13767,5761,1417,67683,19152
2016年02月29日,254549,43216,6912,348956,48830,771693,150975,263221,38321,117594,13799,5824,1421,67862,19204
2016年03月01日,254799,43300,6931,349439,48926,773042,151500,263751,38361,118008,13841,5898,1421,68062,19273
2016年03月02日,255039,43362,6951,349886,49009,774382,152040,264310,38404,118411,13869,5958,1421,68275,19339
2016年03月03日,255277,43426,6970,350391,49107,775675,152611,264851,38441,118825,13909,6026,1421,68455,19402
2016年03月04日,255547,43516,6985,350996,49216,777079,153182,265437,38484,119215,13943,6117,1423,68681,19480
2016年03月05日,255942,43598,6999,351803,49324,779220,154008,266102,38582,119717,14000,6211,1424,68925,19544
2016年03月06日,256384,43675,7018,352622,49433,781368,154844,266765,38683,120180,14035,6309,1427,69137,19602
2016年03月07日,256655,43732,7029,353132,49513,782751,155542,267368,38723,120596,14072,6391,1427,69352,19667
2016年03月08日,256928,43803,7051,353630,49613,784093,156213,268011,38759,120982,14110,6488,1428,69550,19731
2016年03月09日,257138,43864,7064,354176,49680,785355,156867,268623,38796,121339,14169,6556,1429,69741,19786
2016年03月10日,257355,43951,7092,354652,49758,786661,157504,269247,38845,121770,14234,6638,1430,69935,19850
2016年03月11日,257660,44017,7109,355237,49844,788074,158182,269866,38907,122192,14320,6750,1432,70145,19935
2016年03月12日,258091,44091,7125,356053,49950,790002,159046,270646,39007,122666,14349,6832,1439,70372,19978
2016年03月13日,258583,44181,7141,356962,50063,792144,159978,271376,39094,123211,14384,6923,1441,70569,20020
2016年03月14日,258841,44244,7156,357472,50187,793580,160793,272051,39142,123630,14512,7002,1441,70788,20080
2016年03月15日,259070,44327,7183,357958,50281,794947,161482,272629,39178,124062,14542,7090,1442,70985,20154
2016年03月16日,259303,44393,7200,358437,50376,796209,162124,273262,39213,124440,14571,7165,1443,71180,20215
2016年03月17日,259534,44486,7219,358982,50472,797618,162802,273915,39262,124845,14615,7260,1443,71417,20293
2016年03月18日,259817,44573,7246,359591,50587,799113,163540,274629,39314,125319,14647,7348,1447,71631,20377
2016年03月19日,260262,44632,7264,360447,50703,801169,164457,275284,39402,125877,14687,7432,1452,71933,20429
2016年03月20日,260747,44712,7278,361252,50834,803312,165266,276039,39474,126409,14724,7524,1454,72145,20484
2016年03月21日,260997,44773,7292,361836,50914,804773,165982,276727,39507,126814,14778,7613,1455,72370,20545
2016年03月22日,261236,44842,7306,362374,50979,806102,166650,277378,39553,127193,14820,7697,1457,72595,20649
2016年03月23日,261477,44913,7326,362933,51042,807416,167350,278043,39595,127588,14851,7789,1459,72787,20739
2016年03月24日,261779,44995,7339,363463,51127,808904,168020,278670,39634,128010,14917,7895,1459,72988,20816
2016年03月25日,262063,45088,7370,364111,51223,810432,168700,279347,39678,128443,14971,8000,1460,73175,20899
2016年03月26日,262530,45204,7388,365055,51335,812459,169673,280076,39770,128911,15011,8100,1466,73411,20952
2016年03月27日,262967,45314,7400,365973,51467,814687,170573,280782,39863,129386,15058,8205,1473,73639,21019
2016年03月28日,263272,45382,7411,366520,51564,816217,171337,281414,39911,129780,15114,8308,1481,73840,21106
2016年03月29日,263524,45453,7424,366976,51641,817551,171978,282034,39951,130173,15155,8422,1487,74069,21172
2016年03月30日,263784,45524,7444,367577,51748,819010,172704,282743,39996,130588,15202,8536,1493,74299,21264
2016年03月31日,264042,45588,7461,368148,51843,820510,173415,283469,40043,130999,15237,8633,1502,74523,21361
2016年04月01日,264367,45671,7481,368823,51963,822221,174139,284223,40114,131482,15289,8728,1508,74792,21457
2016年04月02日,264791,45749,7506,369694,52068,824407,175042,284991,40189,131947,15325,8844,1519,75015,21522
2016年04月03日,265324,45838,7528,370567,52209,826708,176061,285728,40283,132428,15366,8967,1528,75261,21577
2016年04月04日,265870,45929,7545,371356,52361,828958,177055,286557,40398,132981,15415,9064,1535,75542,21630
2016年04月05日,266128,46004,7560,371879,52483,830633,177810,287272,40436,133399,15467,9175,1545,75809,21715
2016年04月06日,266340,46086,7578,372434,52574,832093,178604,288007,40477,133780,15507,9322,1560,76067,21805
2016年04月07日,266595,46160,7604,372952,52668,833565,179413,288695,40514,134156,15548,9482,1563,76317,21897
2016年04月08日,266890,46250,7625,373636,52788,835019,180240,289437,40572,134564,15586,9594,1564,76524,21986
2016年04月09日,267319,46327,7639,374560,52903,837038,181284,290213,40648,135060,15618,9739,1566,76778,22038
2016年04月10日,267793,46419,7661,375486,53043,839360,182334,291045,40738,135621,15665,9872,1569,77075,22094
2016年04月11日,268063,46493,7670,376098,53147,840864,183134,291736,40794,136027,15704,10028,1572,77303,22166
2016年04月12日,268305,46563,7683,376670,53244,842392,183935,292469,40829,136448,15749,10169,1575,77545,22249
2016年04月13日,268578,46638,7697,377260,53341,843866,184716,293175,40877,136859,15792,10322,1578,77803,22348
